,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_kernel,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
0,10.018097221851349,0.041797585272775606,2.5555217266082764,0.022161641621619443,1,balanced,rbf,1234,"{'C': 1, 'class_weight': 'balanced', 'kernel': 'rbf', 'random_state': 1234}",0.706980892941808,0.7052726588457543,0.7113065977573471,0.6953770379030781,0.7047342968619968,0.005832890832483144,1
1,15.595356285572052,1.1376455722774426,2.4447437524795532,0.007754170333925835,5,balanced,rbf,1234,"{'C': 5, 'class_weight': 'balanced', 'kernel': 'rbf', 'random_state': 1234}",0.6785682528027805,0.6740965333520277,0.6874699222924896,0.6805114538862612,0.6801615405833897,0.0048181366002258705,2
2,20.76941978931427,0.4992755600323234,2.3513455390930176,0.007404520082198973,10,balanced,rbf,1234,"{'C': 10, 'class_weight': 'balanced', 'kernel': 'rbf', 'random_state': 1234}",0.6687842103418313,0.6583111183265042,0.6740417943585293,0.6713932953653021,0.6681326045980418,0.005967344688646852,3
