,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
0,26.86615151166916,2.002612036806784,6.483192324638367,0.2224225790016006,1,rbf,1234,"{'C': 1, 'kernel': 'rbf', 'random_state': 1234}",0.7460820567001233,0.7497798908258496,0.7536104262064107,0.7453328636843959,0.7487013093541949,0.003296576897175127,1
1,55.37431597709656,2.1121530355249423,7.22683310508728,0.46146220684649997,5,rbf,1234,"{'C': 5, 'kernel': 'rbf', 'random_state': 1234}",0.7309385455185772,0.7351646416622645,0.7356463543501233,0.7340612891863332,0.7339527076793245,0.0018326337945330036,2
2,88.15068835020065,6.415050269448429,6.921713590621948,0.2444131507441512,10,rbf,1234,"{'C': 10, 'kernel': 'rbf', 'random_state': 1234}",0.7193167811234372,0.7235428772671245,0.7249031349066573,0.7266643184219795,0.7236067779297995,0.002712805336089247,3
